cgpa,score,placed
5.77,5.28,0
9.21,9.61,0
5.07,5.32,1
7.04,6.62,0
8.81,8.99,0
6.46,6.73,0
9.5,9.74,1
5.83,6.18,0
8.74,8.58,0
9.67,9.79,0
9.37,9.45,0
6.51,6.29,0
7.24,6.86,0
9.91,9.58,0
8.94,8.79,0
7.16,7.61,0
5.51,5.88,0
9.26,8.81,1
8.99,8.68,1
6.8,6.41,0
5.53,5.35,0
9.98,9.59,0
5.78,5.35,0
9.07,9.53,0
6.1,5.68,0
6.01,5.93,0
6.08,6.51,0
9.68,9.35,1
5.14,5.32,0
8.02,7.64,0
6.26,6.07,0
7.99,8.49,0
10.13,9.84,0
7.17,7,0
6.87,6.9,0
5.79,5.42,0
9.32,9.77,0
8.08,8.18,0
8.5,8.91,0
9.23,9.45,0
8.41,8.25,1
6.18,5.97,0
5.5,5.24,0
8.86,8.99,0
9.77,9.96,0
8.93,9.01,0
5.54,5.3,0
5.23,5.11,0
7.28,7.06,0
5.22,5.1,0
8.59,8.43,0
6.47,6.54,0
4.94,5.19,0
7.2,7.61,0
7.29,7.4,0
5.37,5.16,0
5.88,6.07,0
6.36,6.43,0
6.51,6.72,0
8.05,8.48,0
7.83,7.92,1
8.74,9.18,0
9.35,9.38,0
9.61,9.18,0
5.62,5.4,0
5.92,6.19,0
7.27,6.96,0
7.2,7.03,0
8.41,8.41,1
6.71,6.49,0
5.13,5.03,0
4.66,5.01,0
9.6,9.27,0
5.26,5.47,0
4.86,5.22,0
6.11,5.98,0
7.8,7.87,0
6.61,6.84,0
5.91,5.51,0
8.13,7.67,0
5.11,5.1,0
6.41,6.36,1
5.25,5.6,0
6.95,7.02,0
8.32,8.5,0
7.79,7.47,0
7.04,7.04,0
5.58,5.46,0
6.58,6.69,0
7.34,7.72,0
6.26,5.93,0
8.71,8.33,0
5.44,5.6,0
8.62,8.36,1
7.56,7.52,0
7.81,7.76,0
8.54,8.12,0
9.06,9.23,0
9.8,9.45,1
9.99,9.6,0
7.53,7.44,0
5.78,5.88,0
7.75,7.42,0
10.39,9.96,0
9.33,9.38,1
9.29,9.63,0
8.98,9.22,0
7.74,7.83,0
5.99,5.75,0
7.79,8.17,0
8.28,8.09,1
6.65,7.12,0
5,5.28,0
7.62,7.76,0
5.2,5.06,0
5.7,5.62,0
7.9,7.63,0
6.44,6.91,0
5.63,5.36,0
8.87,9.09,0
5.42,5.04,0
5.96,6.17,0
6.24,6.52,0
9.28,9.69,1
5.96,5.93,0
8.63,9,1
6.23,6.41,0
9.6,9.63,1
7.94,7.86,0
8.98,9.07,0
7.16,7.19,0
9.78,9.52,0
4.97,5.32,0
8.32,8.16,0
7.5,7.18,0
7.29,7.22,0
10.13,9.91,1
6.55,6.9,0
9.73,9.39,0
8.1,8.37,0
8.83,8.93,1
9.3,9.56,0
8.61,9.04,0
8.91,9.12,0
8.19,7.86,1
9.68,9.58,0
7.56,7.3,1
8.94,8.78,0
8.96,9.32,1
6.92,6.96,0
7.88,7.5,0
5.28,5.17,0
6.76,6.36,0
8.5,8.84,1
5.61,5.61,0
9.01,8.66,0
7.12,6.87,0
10.1,9.81,1
7.33,7.18,0
6.29,6.14,0
9.27,9.61,0
9.08,9.43,0
9.39,9.53,0
6.84,6.95,0
7.39,7.61,0
8.97,9.14,0
8.29,8.14,1
6.01,6.37,0
6.84,7.29,0
9.75,9.79,0
7.39,7.52,0
8.61,8.24,1
5.04,5.08,0
6.56,6.99,0
7.5,7.1,0
8.49,8.08,0
7.35,7.27,0
7.26,7.74,0
9.21,9.54,1
7.29,7.69,0
8.79,8.7,0
5.73,5.87,0
8.88,8.38,0
7.63,7.91,0
10.39,9.99,1
4.8,5.09,0
8.3,8.75,0
7.83,7.67,0
4.76,5.05,0
9.41,9.44,0
5.89,5.89,0
6.29,6.3,0
7.19,6.95,0
8.57,8.6,0
9.56,9.48,1
6.13,6.54,0
4.89,5.14,0
9.61,9.4,0
8.92,9.15,1
5.08,5.39,0
8.31,7.86,0
9.11,9.53,0
6.86,6.41,0
5.61,5.87,0
6.57,6.71,1
6.77,6.45,0
6.37,6.53,1
8.4,8.59,0
5.27,5.02,0
9.86,9.38,0
6.77,7.05,0
6.04,6.31,0
8.71,8.79,1
7.79,8.27,0
9.8,9.66,0
9.38,9.6,0
6.58,6.22,0
8.74,8.41,0
8.64,8.15,1
7.58,8.01,0
8.61,8.76,0
9.91,9.45,1
7.15,7.25,0
7.99,8.27,0
8.89,8.69,1
6.28,6.76,0
5.75,5.61,0
6.45,6.7,0
10.03,9.69,0
7.33,7.62,0
9.33,9.52,0
5.82,5.33,0
8,7.67,0
5.15,5.23,0
8.14,8.06,0
8.23,8.46,1
9.5,9.44,1
8.04,8.5,0
9.1,9.16,0
7.91,7.93,0
8.34,8.49,0
7.01,7.14,0
8.16,8.47,0
8.82,9.1,0
8.3,8.39,0
5.99,5.95,0
9.07,9.38,1
6.1,5.87,0
9.57,9.32,0
8.2,8.13,0
5.57,5.49,0
9.08,8.97,0
9.66,9.36,1
9.54,9.9,0
5.26,5.04,0
9.72,9.79,0
7.79,7.83,0
8.12,7.92,1
5.71,6.16,0
9,8.87,0
6.58,6.11,0
8.24,7.91,1
6.34,5.86,1
8.34,8.37,0
6.45,6.64,0
7.46,7.05,0
8.64,8.81,0
7.86,8.17,0
8.04,7.54,0
5.72,5.36,0
6.07,5.85,0
8.18,8.09,0
7.31,6.99,0
8.46,8.59,0
8.46,8.41,0
7.72,7.5,0
7.96,8.37,0
9.04,8.54,1
8.38,8.45,1
5.19,5.67,0
6.96,6.81,0
5.48,5.87,0
6.86,6.84,0
7.35,7.36,0
9,9.4,0
9.41,9.79,0
9.04,9.4,0
6.14,6.6,0
8.99,9.16,0
7.13,6.69,0
9.44,9.6,1
5.96,6.06,0
9.59,9.82,0
9.41,9.57,0
6.29,6.22,0
7.35,7.78,0
6.94,7.41,0
7.43,7.65,0
9.08,8.65,0
7.27,7.02,0
7.51,7.46,0
6.5,6.02,0
9.31,9.72,0
5.23,5.54,0
8.4,8.69,0
6.47,6.21,0
7.79,8.01,0
8.23,7.74,0
9.83,9.98,0
8.07,7.76,1
7.73,7.67,0
8.69,9.09,0
7.42,7.02,0
6.12,5.89,0
9.74,9.71,0
6.99,7.15,0
5.59,5.29,0
4.92,5.18,0
7.33,7.11,0
8.37,7.98,0
8.98,9.19,0
5.83,5.85,0
9.09,8.66,1
6.74,6.8,0
9.86,9.99,0
6.72,6.62,0
7.42,7.2,0
6.52,6.46,0
8.32,8.55,0
5.63,5.46,0
7.26,7.05,0
8.36,8.34,0
5.33,5.8,0
6.97,7.16,0
8.47,8.85,1
8.51,8.22,1
7.54,7.07,0
9.52,9.24,1
5.33,5.13,0
9.74,9.95,0
9.12,9.34,0
6.06,5.7,0
6.45,6.26,0
5.76,5.5,0
9.59,9.38,0
5.75,5.47,0
7.48,7.91,0
8.93,9.34,0
7.9,7.62,0
8.3,8.76,0
6.09,6.29,0
4.84,5.02,0
7.76,7.68,0
6.07,6.13,0
7.26,7.73,0
5.37,5.3,0
6.44,6.24,0
7.56,7.71,0
6.2,6.51,0
9.08,8.59,0
8.54,8.27,0
7.46,7.55,0
7.37,7.73,0
7.84,7.73,0
8.4,8.13,0
6.71,6.49,0
5.45,5.26,0
9.22,9.1,0
7.63,7.89,1
8.52,8.76,1
7.18,7.34,0
7.82,7.75,1
8.84,9.2,0
7.12,6.65,0
6.57,6.69,0
4.63,5.08,0
7.78,7.45,0
10.17,9.98,1
9.22,9.55,1
7.14,7.22,0
9.52,9.52,1
5.17,5.15,0
6.93,6.83,0
6.65,6.59,0
7.87,8.12,0
8.22,7.88,0
7.49,7.49,0
7.04,6.81,0
8.2,8.55,1
5.16,5.14,0
7.06,7.52,0
7.03,7.49,0
6.95,6.71,0
4.99,5.2,0
9.08,9.09,0
7.62,8.08,0
8.19,8.01,1
5.63,5.92,0
5.2,5.39,0
8.56,8.65,1
9.78,9.87,0
5.67,5.68,0
5.68,5.19,0
8.24,7.79,1
5.69,5.46,1
6,6.4,0
6,6.34,0
7.33,7.19,0
7.25,7.05,0
7.49,7.83,0
5.4,5.58,0
7.83,7.46,0
8.71,8.9,0
9.56,9.28,0
5.7,5.64,0
7.47,7.36,0
7.33,7.38,0
9.48,9.05,0
6.48,6.91,0
9.39,9.4,0
4.94,5.06,0
9.58,9.51,1
6.91,7.15,0
6.35,6.33,0
5.3,5.55,0
6.06,5.85,0
8.6,9.01,0
10.11,9.82,0
6.84,7.22,0
5.39,5.38,0
9.09,9.04,1
7.76,7.59,1
10.2,9.98,1
5.81,5.64,0
7.82,7.34,0
7.04,7.44,0
6.41,6.21,0
7.36,7.57,0
8.45,8.26,0
8.49,8.14,0
6.3,6.26,0
5.33,5.68,0
9.16,9.61,1
9.04,9.53,0
4.81,5,0
8.63,9.12,1
9.85,9.98,1
10.18,9.88,0
9.85,9.83,1
7.44,7.31,0
8.44,8.85,1
10.3,9.84,0
7.6,7.13,0
9.89,9.87,0
8.3,8.04,0
8.92,9.06,0
10.05,9.88,0
6.76,6.26,0
6.08,6.49,0
10.12,9.99,1
6.69,6.5,0
8.33,8.17,1
6.9,7.17,0
6.52,7.01,0
6.72,6.49,0
6.92,7.06,0
8.33,8.48,0
9.75,10,0
8.55,8.52,1
7.64,7.6,0
9.61,9.17,0
8.21,8.2,0
6.05,6.24,0
8.63,8.8,0
7.32,7.48,0
7.84,7.87,0
8.87,8.87,1
7.85,7.43,0
6.07,6.49,0
9.28,9.23,0
9.71,9.56,0
7.98,7.82,0
9.26,9.66,0
6.28,6.61,0
8.5,8.19,0
5.16,5.16,0
10.04,9.89,1
9.95,9.8,1
6.39,6.48,0
6.72,6.46,0
7.64,7.82,0
8.4,8.76,0
7.99,7.66,0
7.87,8.01,0
7.65,7.23,0
6.32,5.99,0
6.12,5.96,0
6.96,7.17,0
7.34,6.91,1
5.38,5.73,0
6,6.28,0
5.81,5.45,0
6.97,7.08,0
8.68,8.24,0
7.18,7.11,0
6.42,6.82,0
8.42,8.31,1
8.31,7.97,0
10.01,9.93,1
9.39,9.1,1
5.9,5.74,0
5.64,5.75,0
4.93,5.43,0
7.36,7.56,0
6.8,6.46,0
9.76,9.86,0
5.48,5.23,0
6.76,6.65,0
6.23,6.67,0
6.24,6.63,0
8.97,8.59,0
9.96,9.68,0
5.81,6.17,0
5.65,5.27,0
8.48,8.91,0
5.66,5.93,0
7.8,7.66,0
8.62,8.49,1
9.91,9.83,0
6.8,6.89,0
9.47,9.72,0
4.65,5.05,0
8.69,8.28,0
6.4,6.51,0
6.77,6.87,0
9.24,8.97,0
10.12,9.93,0
7.09,6.84,0
6.82,6.7,0
7.96,8.06,0
8.48,8.45,0
6.77,7.17,0
7.7,7.98,1
6.55,6.84,0
8.84,8.49,1
6.91,6.66,0
9.82,9.78,0
9.62,9.56,1
7.41,7.53,0
9.8,9.31,0
7.14,7.13,0
5.64,5.81,0
6.8,7.2,0
7.76,8.13,0
8.03,7.74,1
5.2,5.07,0
5.67,5.96,0
9.56,9.77,1
6.21,6.09,0
6.33,6.47,0
7.4,7.53,0
10.19,9.76,0
5.08,5.3,0
9.58,9.75,0
8.01,7.71,1
9.81,9.88,0
5.45,5.78,0
8.78,8.63,0
5.72,5.85,0
8.25,8.29,0
7.69,7.78,0
6.31,6.68,0
5.41,5.9,0
6.4,6.22,0
9.68,9.74,0
5.26,5.74,0
8.97,8.59,1
8.54,8.06,0
9.08,8.8,0
8.21,8.32,1
6.38,5.96,0
8.47,8.13,1
7.53,7.47,0
7.44,7.57,0
4.93,5.17,0
6.3,6.3,0
4.87,5.34,0
9.65,9.82,0
6.85,6.73,0
8.87,9.28,0
5.97,5.7,0
6.71,6.78,0
6.69,6.49,0
9.56,9.28,0
4.87,5.28,0
8.48,8.26,0
8.33,8.05,0
7.74,7.54,0
8.12,7.83,0
8.31,7.9,0
4.91,5.35,0
8.09,8.26,1
7.51,7.18,0
8.23,7.77,1
5.93,5.47,0
7.36,7.21,1
10.1,9.76,1
8.1,7.81,1
5.94,6.12,0
5.7,5.69,0
7.93,7.58,0
8.75,8.48,0
6.46,6.34,0
5.54,5.93,0
8.19,8.62,0
7.51,7.27,0
9.64,9.66,0
5.14,5.56,0
6.82,6.82,0
7.9,7.8,0
7.95,7.96,0
7.88,7.65,0
7.6,7.8,0
6.18,6.1,0
5.56,5.16,0
8.29,8.4,0
9.14,8.85,0
9.01,9.26,0
8.96,8.74,0
8.76,8.3,0
8.18,8.66,1
9.1,9.39,0
6.11,6.1,0
5.07,5.16,0
10.22,9.95,1
8.94,9.03,0
7.91,8.31,0
9.41,9.11,0
6.12,6.58,0
8.11,8.09,0
9.1,9.33,1
5.14,5.6,0
5.07,5.13,0
7.88,7.97,0
7.15,6.9,0
9.14,8.82,0
8.33,7.96,0
8.56,8.88,1
5.66,5.9,0
9.05,9.26,0
7.09,7.01,0
7.46,7.62,0
9.74,9.62,0
9.77,9.41,0
9.25,9.22,0
8.79,9.15,0
7.67,7.7,0
9.55,9.58,0
8.85,8.66,1
6.01,6.22,0
7.58,7.61,0
6.97,7.07,0
8.9,9.14,0
7.89,8.31,0
6.25,6.73,0
8.23,8.15,0
8.53,8.34,0
5.18,5.25,1
8.04,8.45,0
6.32,6.01,0
7.07,7.55,0
7.1,7.52,0
6.49,6.75,0
7.58,7.12,0
6.72,6.29,0
7.94,7.71,0
5.77,5.61,0
9.17,8.67,1
5.6,5.44,0
5.34,5.33,0
9.7,9.9,1
6.6,6.2,0
6.78,7.04,0
8.63,8.13,1
7.61,7.5,0
5.29,5.5,0
8.57,8.48,0
6.92,6.66,0
5.66,5.29,1
7.91,8.15,0
8.68,8.93,1
9.27,9.62,0
6.45,6.15,0
5.92,6.25,1
6.29,6.72,0
7.39,7.57,0
7.81,8.01,0
9.04,9.3,0
9.41,9.72,0
6.13,6.37,0
9.86,9.41,1
6.34,6.41,0
5.55,5.35,0
9.67,9.95,0
9.29,9.53,0
7.4,6.97,0
7.42,7.86,0
7.51,7.25,0
8.38,8.22,0
7.1,7.14,0
8.71,8.99,1
5.97,5.81,0
5.46,5.16,0
6.86,7.34,1
9.39,9.02,0
6.13,6.58,0
8.6,8.81,0
9.7,9.91,0
7.12,7.54,0
6.76,6.48,0
6.44,6.17,0
6.35,6.01,0
5.78,6.02,0
7.79,7.46,0
7.31,7.18,0
6.27,6,0
5.71,5.98,0
8.59,8.86,1
8.42,8.58,0
8.44,8.1,1
9.58,9.87,0
5.47,5.31,0
9.37,9.27,0
5.9,6.28,0
6.54,6.09,0
4.79,5.1,0
8.54,8.36,1
8.15,8.22,0
7.63,7.34,0
8.68,8.38,0
5.6,5.14,0
9.03,9.02,0
8.44,8.67,1
5.8,5.36,0
6.69,7,0
5.58,5.28,0
6.55,6.46,0
7.34,7.51,0
7.25,7.25,0
10.29,9.84,1
9.84,9.54,0
7.22,7.33,0
7.15,7.34,0
6.79,6.53,0
9.43,9.25,0
6.66,6.75,1
8.65,8.7,1
5.44,5.08,0
8.15,8.56,1
5.75,5.94,0
9.74,9.82,1
8.04,7.76,0
9.15,9.47,0
9.63,9.3,0
10.07,9.82,0
7.56,7.88,0
6.36,6.23,0
9.47,9.7,0
4.9,5.34,0
7.01,6.74,0
8.51,8.07,0
6.58,6.81,0
9.54,9.37,0
10.04,9.95,0
6.73,6.48,0
8.74,8.77,0
6.32,6.09,0
5.52,5.38,0
7.75,8.23,0
6.2,6.53,0
6.51,6.46,0
5.52,5.53,0
6.16,6.58,0
6.8,7.12,0
5.96,6.14,0
7.86,7.71,0
7.84,8.32,0
8.26,8.35,0
6.37,6.36,0
9.59,9.95,1
7.28,6.82,0
9.35,9.64,0
4.7,5.1,0
8.57,8.46,0
9.92,9.6,1
5.66,5.91,0
9.08,8.91,0
6.86,6.98,0
10.01,9.58,1
7.85,7.96,0
7.22,7.32,0
9.41,9.24,0
9.15,9.46,0
5.79,6.27,0
9.35,9.68,0
7.12,7.08,0
7.75,7.41,0
5.87,5.89,0
6.48,6.36,0
8.95,8.6,1
5.75,5.91,0
8.74,8.47,0
6.71,7.14,0
9.76,9.36,0
9.99,9.97,0
8.1,7.69,1
6.41,6.6,0
7.22,7.52,0
8.04,8.36,0
8.68,9.11,0
9.54,9.65,1
5.64,5.77,0
7.13,6.66,0
6.2,6.33,0
8.2,7.8,0
10.2,9.95,1
7.66,8.04,0
7.96,8.43,0
5.99,6.42,0
7.08,6.6,0
7.63,7.61,0
8.33,8.3,0
9.6,9.19,0
9.32,9.19,1
6.54,6.06,0
6.5,6.05,0
5.88,5.9,0
7.89,8.01,0
8.26,8.4,0
7.19,7.68,0
6.17,6.15,0
9.55,9.78,0
9.55,9.97,0
5.87,6,0
8.76,9.11,1
8.63,8.23,1
7.23,6.82,0
8.88,8.84,0
6.08,6.12,0
6.39,5.93,0
7.54,7.53,0
7.72,7.33,0
7.03,7.47,0
7.22,6.9,0
6.56,7.05,0
6.56,6.18,0
8.33,8.5,0
7.1,7.52,0
9.01,9.34,1
8.7,8.77,0
10.25,9.87,1
5.98,5.48,1
8.58,8.37,0
8.15,7.88,1
7.64,7.96,0
5.68,5.36,0
4.96,5.25,0
5.93,5.56,0
9.28,9.21,1
5.73,5.81,0
8.65,8.92,0
5.58,5.69,0
6.96,7.43,0
8.67,8.55,0
6.95,7.23,0
5.45,5.74,0
8.03,7.88,1
9.93,9.96,0
5.15,5.05,0
6.54,6.14,1
9.71,9.28,1
6.55,6.61,0
7.82,7.37,0
6.17,6.62,0
8.26,7.98,0
7.35,7.39,0
6.59,6.6,0
8.13,8.16,0
7.08,7.35,0
6.84,7.34,0
8.49,8.43,0
5.76,5.88,0
8.27,7.81,0
10.08,9.82,1
6.09,6.1,0
9.65,9.77,0
6.17,6.43,0
9,9.2,1
9.33,9.68,1
6.57,6.29,0
7.66,7.17,0
8.43,8.87,0
6.79,6.78,0
7.29,6.89,0
7.29,7.5,0
7.18,6.9,0
6.42,6.47,0
9.73,9.41,1
8.56,8.46,0
9.24,8.76,0
5.77,6.15,0
9.2,9.55,1
7.23,6.76,0
8.79,8.68,0
6.29,5.98,0
9.44,9.47,1
6.99,6.57,0
8.31,8.72,1
6.7,6.46,0
7.69,7.26,0
5.16,5.54,0
10.04,9.69,1
8.82,8.52,0
8.26,8.58,0
7.84,7.65,0
9.15,9.49,1
6.15,6.42,0
9.96,9.7,1
9.08,9.5,0
7.4,7.83,0
6.78,7.18,0
5.92,6.11,0
7.39,6.97,1
8.25,8.63,0
9.33,9.79,0
9.76,9.74,0
7.95,8.28,0
8.36,8.6,0
8.56,8.53,0
6.42,6.49,0
8.38,8.36,0
8.43,8.03,0
5.73,5.39,0
8.5,8.21,1
7.67,8.03,0
7.51,7.33,0
9.93,9.45,0
5.69,5.55,0
6.03,5.89,0
5.28,5.1,1
9.43,8.97,0
8.69,8.56,0
9.06,8.67,0
9.07,9.46,0
9.49,9.95,1
9.41,9.79,0
7.2,7.09,0
7.18,6.82,1
6.89,7,0
9.88,9.87,0
9,8.78,0
5.29,5.43,0
8.7,9.17,1
7.78,7.89,0
9.17,8.73,0
9.69,9.67,0
8.9,8.73,0
6.88,7.32,0
5.44,5.78,0
5.26,5.32,0
8.43,8.33,0
8.52,8.1,0
7.5,7.46,0
10.17,9.87,0
6.14,6.22,0
6.67,6.2,0
8.57,8.81,0
8.72,8.24,0
9.21,9.12,0
5.68,5.42,0
8.52,8.81,0
8.44,8.51,0
6.7,7.19,1
5.43,5.17,0
8.08,8.09,0
9.39,9.07,1
6.68,6.73,0
7.54,7.81,0
6.04,6.52,0
6.49,6.45,0
6.26,6.1,1
7.31,7.14,0
8.85,8.45,0
8.73,8.44,1
6.3,6.73,0
8.21,8.36,0
7.39,6.99,0
7.75,8.24,0
7.06,6.71,0
7.02,6.88,1
6.8,6.39,0
10.24,9.8,0
7.1,6.83,1
5.58,5.59,0
5.98,6.39,0
6.79,7,0
4.97,5.27,0
7.39,7.23,0
5.7,5.2,0
5.4,5.33,0
8.29,8.47,1
8.61,8.77,0
7.73,7.62,0
6.23,6.25,0
6.4,6.72,0
7.91,7.49,0
9.15,9.53,0
7.24,7.08,0
8.17,8.57,1
6.62,7.11,0
10.11,9.92,0
9.04,8.59,0
9.79,9.68,1
6.73,6.24,0
5.71,5.85,0
5.9,5.58,0
6.47,6.15,0
9.32,9.45,0
7.66,7.58,0
8.23,7.92,0
8.64,8.86,0
6.68,6.27,0
5.63,5.74,0
6.96,7.34,0
7.28,7.59,0
6.5,6.24,0
6.63,6.81,0
9.63,9.65,0
8.19,8.49,0
5.84,5.86,0
7.46,7.26,0
10.3,9.8,0
9.23,9.7,1
7.75,7.86,0
9.28,8.8,1
9.9,9.51,0
7.69,7.39,0
8.19,8.56,1
9.46,9.82,1
9.55,9.52,0
10,9.87,0
7.74,7.48,0
5.82,5.97,0
5.3,5.65,0
7.79,7.57,0
8.41,8.07,1
6.27,6.23,0
6.71,6.26,0
9.6,9.8,0
9.64,9.42,1
8.21,8.43,0
6.54,6.2,0
4.87,5.04,0
7.28,6.92,0
9.68,9.83,0
6.97,6.52,0
7.58,7.86,0
5.89,5.96,0
7,7.33,0
8.76,9.23,0
7.84,7.64,0
6.93,6.63,0
5.19,5.55,0
7.25,7.13,0
5.57,5.9,0
8.52,8.07,1
7.96,7.69,0
5.58,5.32,0
6.35,6.43,0
5.56,5.86,0
9.42,9.85,0
4.98,5.01,0
9.64,9.75,1
5.17,5.62,0
6.58,6.42,0
9.98,9.72,0
5.66,5.92,0
6.8,6.65,0
6.34,6.8,0
8.34,8.74,1
9.47,9.86,0
8.24,8.71,0
8.39,8.73,0
6.72,6.27,0
6.78,6.91,0
5.89,6.04,1
7.25,7.09,0
6.13,6.17,0
8.09,7.62,0
6.37,6.19,0
8.57,8.9,0
6.13,5.75,0
6.71,6.79,0
6.97,7.23,0
6.79,6.55,0
5.33,5.57,1
6.96,6.87,0
7.62,7.3,0
7.59,7.63,0
4.7,5.11,0
8.66,8.94,0
6.76,6.3,0
6.66,6.83,0
5.94,5.46,0
9.67,9.59,0
7.21,7.59,0
7.35,7.05,0
10,9.86,0
5.79,6.25,0
7.16,6.98,0
5.69,5.4,0
4.69,5.12,0
8.81,9.16,1
5.12,5.26,0
6.73,6.71,0
8.29,8.4,0
5.02,5.15,0
8.1,8.38,0
7.93,7.65,0
6.59,6.47,0
9.46,9.63,0
6.15,6.62,1
9.22,8.93,0
8.85,8.9,0
8.65,8.35,0
8.16,8.1,1
9.52,9.43,1
10.1,9.71,0
6.92,7.01,0
6.45,6.7,0
9.06,8.65,0
9.33,9.81,0
9.19,8.97,1
5.24,5.39,0
7.36,7.11,0
8.92,8.68,0
8.44,8.11,0
7.23,7.03,0
8.22,7.98,1
9.94,9.94,0
6.51,6.63,0
7.56,7.51,0
8.57,8.29,0
8.18,8.6,0
5.12,5.03,0
7.96,7.61,0
8.32,8.61,0
8.92,9.17,0
9.99,9.74,1
7.14,7.19,0
7.48,7.56,0
5.32,5.46,0
6.81,6.7,0
5.03,5.32,0
9.48,9.15,0
6.91,7.35,0
6.01,5.55,0
7.02,7.07,0
7.77,7.86,0
9.83,9.89,1
5.18,5.33,1
4.94,5.27,0
7.31,7.41,0
8.5,8.67,1
4.91,5.23,0
6.24,5.87,0
9.84,9.49,0
6.15,6.12,0
9.31,9.16,0
5.76,6.17,0
9.27,9.58,0
8.58,8.83,0
7.78,7.6,0
7.7,7.54,0
6.64,7.02,0
8.88,9.29,0
5.58,5.56,0
6.11,5.93,0
8.12,8.28,1
5.79,5.99,0
5.95,6.06,0
7.89,7.77,0
4.6,5.04,0
9.33,9.19,1
7.62,7.59,0
8.25,8.3,0
9.38,9.39,0
6.17,6.17,0
7.63,7.7,0
9.89,9.41,1
7.34,7.76,0
7.26,7.36,0
8.48,8.62,0
7.66,7.78,0
7.72,8.05,0
5.85,5.36,0
6.63,6.28,0
5.97,5.81,0
9.09,9.5,0
8.39,8.14,0
8.76,9.12,1
6.63,6.41,0
6.88,6.96,0
10.21,9.97,0
8.37,8.48,0
8.99,9.13,0
6.88,6.5,0
5.62,5.69,0
9.02,9.25,0
7.49,7.68,0
8.26,8,0
8.48,8.13,1
8.41,8.82,0
5.57,5.47,0
8.4,8.43,0
9.24,9.26,0
7.54,7.15,0
6.4,6.27,0
7.43,7.48,0
5.34,5.62,0
6.99,6.86,0
6.43,6.55,0
7.95,8.15,0
6.32,6.58,0
8.49,8.9,1
5.64,5.48,0
9.09,8.67,1
5.98,6.32,0
7.09,7.15,0
8.94,8.49,1
6.12,5.67,0
7.58,7.16,0
9.84,9.97,0
9.36,9.63,0
5.48,5.53,0
8.87,8.73,0
5.88,5.92,1
6.56,6.69,1
9.89,9.78,1
7.27,7.47,0
6.69,6.61,0
6.78,6.59,0
6.45,6.93,0
6.12,6.33,0
9.21,9.02,1
9.85,9.94,0
9.85,9.74,1
9.74,9.25,1
5.16,5.55,0
8.2,8.45,0
8.95,9.2,1
5.29,5.05,0
5.31,5.14,0
8.95,8.96,1
5.93,5.47,0
8.45,8.07,1
5.62,5.19,0
5.9,6.2,0
7.08,7.47,0
7.41,6.96,0
7.39,6.95,0
5.49,5.4,0
6.31,6.64,0
6.21,6.41,0
5.59,5.29,0
5.62,5.74,0
7.74,8.16,0
4.83,5.22,0
6.51,6.65,0
7.45,7.21,0
9.52,9.44,0
8.98,9.1,0
5.12,5.26,0
6.32,6.17,0
8.47,8.4,0
5.04,5.28,0
6.62,6.8,0
5.4,5.39,0
6.89,7.2,0
6.71,7.19,0
9.47,9.66,0
4.62,5.07,0
8.29,8.76,0
9.46,9.2,0
7.13,6.97,0
5.5,5.12,0
7.06,7.25,0
7.3,7.01,0
7.06,6.8,0
5.03,5.41,1
5.25,5.73,1
5.36,5.59,0
5.79,5.5,0
5.52,5.74,0
8.25,7.79,0
7.92,8.07,0
10.09,9.97,0
6.09,6.57,0
5.91,5.8,0
6.02,6.39,0
5.42,5.29,0
9.33,9.26,0
9.12,9.26,1
7.06,6.83,0
6.48,6.55,0
6.87,6.76,0
5.52,5.31,0
6.13,6.43,0
4.94,5.11,0
5.88,6.09,0
8.96,8.9,0
9.6,9.16,1
4.7,5,0
8.59,8.36,0
7.75,7.87,0
6.28,6.78,0
9.72,9.71,0
8.08,8.41,1
5.74,5.39,0
5.85,5.8,0
8.02,7.59,0
8.09,8.49,1
7.99,7.61,0
5.84,5.8,0
9.84,9.88,1
7.31,7.54,0
9.31,9.11,0
9.15,9.41,1
6.86,6.45,0
9.44,9.01,0
5.53,5.23,0
8.96,8.85,1
7.07,7.41,0
9.92,9.95,0
4.81,5.05,0
6.07,6.18,0
6.91,6.93,0
6.77,7.01,1
6.64,6.36,0
7.13,7,0
8.39,8.23,0
9.34,9.28,1
7.86,7.46,0
7.12,6.75,0
5.74,5.76,0
6,5.79,0
7,6.92,0
5.47,5.27,0
7.93,8.3,0
7.85,8.23,0
9.17,9.26,0
9.87,9.91,0
5.53,5.12,0
6.04,5.68,0
9.02,8.85,0
5.42,5.37,1
8.61,8.34,0
8.58,8.11,1
5.56,5.68,0
7.75,7.75,0
9.49,9.78,0
7.68,7.28,0
7.47,7.25,0
5.26,5.11,0
6.61,6.17,0
8.73,8.49,0
5.22,5.56,0
9.74,9.7,0
8.68,8.31,0
7.8,8.06,0
7.37,6.97,0
7.96,7.98,0
9.78,9.5,0
5.96,6.39,0
8.11,7.92,0
7.53,7.55,0
5.14,5.5,0
5.39,5.04,1
8.35,8.06,0
6.72,7.05,0
8.45,7.97,0
9.7,9.62,0
7.12,6.78,0
10.13,9.9,0
7.04,6.64,0
8.7,8.98,1
6.21,6.29,0
5.69,6.02,0
8.77,9.22,0
8.63,8.26,1
8.64,9.05,0
9.16,9.24,0
9.43,9.35,1
5.74,5.74,0
